"sex","municipality","marital_status","occupation","position","population"
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33160","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-75990","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-D",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-D",13
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-C",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-D",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-D",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-D",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",5
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",5
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",10
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-44130","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",32
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",10
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",5
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-A",5
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-33160","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-C",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-D",7
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",12
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-C",8
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33160","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-91090","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",11
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-91090","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-A",8
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10902","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-76100","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-80310","http://cedar.example.org/ns#job-A",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",5
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-D",21
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-A",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95000","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-33160","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79990","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33160","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-44130","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-C",5
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-33160","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89200","http://cedar.example.org/ns#job-A",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10941","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-B",1
